,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.ijhydene.2017.04.115,Peoples R China,Ocean Univ China,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2017-05-25,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2017.04.115,NaN,NaN,NaN,Mo,O,W,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.137086,Peoples R China,Tianjin Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2022-06-29,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2022.137086,NaN,NaN,NaN,C,F,Fe,Mn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.31635/ccschem.020.201900065,Peoples R China,Univ Elect Sci & Technol China,NaN,0,2020-01-01,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.31635/ccschem.020.201900065,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jallcom.2022.165061,Peoples R China,Tianjin Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2022-06-05,0,NaN,NaN,NaN,The Ni/ NiO-3 s sample (subjectied to 3 s of electro-oxidation) exhibits the outstanding catalytic performance with an overpotential of 25 mV at the current density of 10 mA cm(-2),No pH key word.10.1016/j.jallcom.2022.165061,NaN,NaN,NaN,Ni,O,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41427-020-00264-x,Peoples R China,Inner Mongolia Univ,NPG ASIA MATERIALS,10.761,2021-02-09,23,78.0,NaN,NaN,"Benefiting from the merits of its structural features and electronic configuration, the prepared electrode exhibits robust performance toward the hydrogen evolution reaction with overpotentials of only 78 and 86 mV at 10 mA cm(-2) in acidic and basic electrolytes, respectively","Normal,only acid.",0,1,0,C,Co,N,None,None,None,None,None,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/pssb.201900431,Peoples R China,Yangtze Normal Univ,PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS,1.782,2020-01-17,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/pssb.201900431,NaN,NaN,NaN,Cd,S,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.151482,Peoples R China,Changchun Univ Technol,APPLIED SURFACE SCIENCE,7.392,2021-12-18,2,NaN,NaN,NaN,"Thus, compared with the non-V-doped contrast sample, the as-prepared Ni/V-MoO2/ NF has shown excellent and stable HER activity with a low overpotential of 13.1 mV at the current density of 10 mA cm-2 and Tafel slope of 34.8 mV dec-1",No pH key word.10.1016/j.apsusc.2021.151482,NaN,NaN,NaN,Mo,Ni,O,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/chem.201406279,Sweden,Stockholm Univ,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2015-05-06,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201406279,NaN,NaN,NaN,O,Pd,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1002/smll.201903297,Peoples R China,Sun Yat Sen Univ,SMALL,15.153,2019-08-25,27,NaN,168.0,NaN,"Electrochemical results show that the electrode, core-shell carbon/NiCo2O4 double microtubes loaded on carbon cloth, exhibits prominent electrocatalytic activity with an overpotential of only 168 mV at 10 mA cm(-2) and a Tafel slope as low as 57.6 mV dec(-1) in 1.0 mol L-1 KOH","Normal,only alkaline.",0,0,0,C,Co,Ni,O,None,None,None,None,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2020.145953,Peoples R China,Univ Jinan,APPLIED SURFACE SCIENCE,7.392,2020-04-15,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2020.145953,NaN,NaN,NaN,C,Co,Ti,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1252/kakoronbunshu.47.118,Japan,Tokyo Denki Univ,KAGAKU KOGAKU RONBUNSHU,0.338,2021-08-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1252/kakoronbunshu.47.118,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.150029,Peoples R China,Zhengzhou Univ,APPLIED SURFACE SCIENCE,7.392,2021-06-08,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2021.150029,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2018.10.062,Peoples R China,Xinjiang Univ,NANO ENERGY,19.069,2019-01-11,42,NaN,90.0,NaN,"The GDY-MoS2 NS/CF shows a better HER activity with a low overpotential of only 90 mV to deliver current density of 10 mA cm(-2) in alkaline conditions, which is superior to that of 20% Pt/C (103 mV) and 45.7 times larger than pristine MoS2 in transient photocurrent","Normal,only alkaline.",0,1,0,C,Mo,S,None,None,None,None,None,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jngse.2015.05.015,Egypt,1 Ahmed El Zomor St,JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING,5.285,2015-07-29,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jngse.2015.05.015,NaN,NaN,NaN,Al,C,Ni,O,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.202000995,Peoples R China,Tianjin Univ,CHEMCATCHEM,5.497,2020-10-27,6,118.0,96.0,NaN,"It only requires an overpotential of 96 and 118 mV to achieve a current density of 10 mA cm(-2)(eta(10)) in 1.0 M KOH and 0.5 M H2SO4, respectively","Normal,acid and alkaline.",0,0,0,C,F,Mo,N,P,None,None,None,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.materresbull.2012.11.070,Peoples R China,Shandong Univ,MATERIALS RESEARCH BULLETIN,5.6,2013-05-15,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.materresbull.2012.11.070,NaN,NaN,NaN,Cd,N,S,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1002/celc.202200206,Brazil,Univ Sao Paulo,CHEMELECTROCHEM,4.782,2022-06-22,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/celc.202200206,NaN,NaN,NaN,C,Cu,F,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202101724,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adfm.202101724,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0qi01003k,Peoples R China,Jiangsu Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,2020-11-24,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0qi01003k,NaN,NaN,NaN,Ce,Co,Fe,Ni,O,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.1c05750,Denmark,Denmark Tech Univ,ACS CATALYSIS,13.7,2022-06-29,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.1c05750,NaN,NaN,NaN,C,Fe,Mn,N,O,Sc,Zn,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.apcatb.2018.05.034,Peoples R China,Heilongjiang Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2018-12-28,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2018.05.034,NaN,NaN,NaN,Ag,Au,C,N,O,Sn,Ti,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2018.11.168,Peoples R China,Cent S Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-02-05,15,NaN,60.3,NaN,"The obtained Ni-Fe-C-Mo film shows the excellent electrocatalytic activity, which only requires overpotentials of 254 mV for HER and 256 mV for OER to drive current density of 10 mA cm(-2), with corresponding Tafel slopes of 163.9 and 60.3 mV.dec(-1) in 30% KOH medium, respectively","Normal,only alkaline.",1,1,0,C,Fe,Mo,Ni,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.ijhydene.2018.11.168,Peoples R China,Cent S Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-02-05,15,NaN,NaN,NaN,"Moreover, Ni-Fe-C-Mo film only needs a low cell voltage of 1.61 V to drive current density of 10 mA cm(-2) in an alkaline electrolyzer",Error in finding OVP values.10.1016/j.ijhydene.2018.11.168,NaN,NaN,NaN,C,Fe,Mo,Ni,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.jpowsour.2011.01.048,NY 12180 USA,Rensselaer Polytech Inst,JOURNAL OF POWER SOURCES,9.794,2012-07-04,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2011.01.048,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jallcom.2020.155262,India,Inst Chem Technol Mumbai,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2020-07-21,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2020.155262,NaN,NaN,NaN,Cd,Cu,O,S,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.5b00257,CA 95616 USA,Univ Calif Davis,ACS APPLIED MATERIALS & INTERFACES,10.383,2015-04-15,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.5b00257,NaN,NaN,NaN,Bi,O,Si,V,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.134270,Peoples R China,Beijing Univ Chem Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-23,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.134270,NaN,NaN,NaN,B,C,Fe,O,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.03.247,Peoples R China,Liaocheng Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-07-16,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2019.03.247,NaN,NaN,NaN,Cd,Mo,S,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.ijhydene.2020.01.131,Peoples R China,Jiangsu Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-04-21,29,NaN,NaN,NaN,"RHE) for oxygen reduction reaction, and an operating potential (E-10) of 1.609 V at 10 mA cm(-2) for oxygen evolution reaction in alkaline electrolyte",Error in finding OVP values.10.1016/j.ijhydene.2020.01.131,NaN,NaN,NaN,C,F,N,O,Ru,Zn,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.jpcb.0c05718,GA 30322 USA,Emory Univ,JOURNAL OF PHYSICAL CHEMISTRY B,3.466,2020-11-04,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcb.0c05718,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1142/S0218625X18500610,Peoples R China,Univ Shanghai Sci & Technol,SURFACE REVIEW AND LETTERS,1.24,2018-02-14,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1142/S0218625X18500610,NaN,NaN,NaN,Mo,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.mcat.2019.110725,Spain,CSIC,MOLECULAR CATALYSIS,5.089,2020-03-26,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.mcat.2019.110725,NaN,NaN,NaN,C,Cu,Mn,N,Ni,O,Zn,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.5b10474,OH 43403 USA,Bowling Green State Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2016-02-18,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.5b10474,NaN,NaN,NaN,Ga,P,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/2053-1591/3/7/074002,WY 82071 USA,Univ Wyoming,MATERIALS RESEARCH EXPRESS,2.025,2016-09-22,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/2053-1591/3/7/074002,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4ra05733c,Peoples R China,Wuhan Univ,RSC ADVANCES,4.036,2014-10-01,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c4ra05733c,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3866/PKU.WHXB201704121,Peoples R China,Peking Univ,ACTA PHYSICO-CHIMICA SINICA,6.253,2017-05-19,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3866/PKU.WHXB201704121,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/chem.201503394,Peoples R China,E China Univ Sci & Technol,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2016-01-13,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201503394,NaN,NaN,NaN,Cl,F,Fe,O,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.cej.2021.129447,Peoples R China,Nankai Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-06-09,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.129447,NaN,NaN,NaN,Al,N,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1021/acs.nanolett.6b03803,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.nanolett.6b03803,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.0c13414,Singapore,Nanyang Technol Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-10-09,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.0c13414,NaN,NaN,NaN,Au,N,None,None,None,None,None,None,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9qi00301k,Peoples R China,Sichuan Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,2019-08-26,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9qi00301k,NaN,NaN,NaN,C,N,Na,O,S,Ti,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2015.576,Mexico,Univ Nacl Autonoma Mexico,WATER SCIENCE AND TECHNOLOGY,2.43,2016-05-25,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.2166/wst.2015.576,NaN,NaN,NaN,Fe,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.07.192,Peoples R China,Southeast Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-11-17,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.07.192,NaN,NaN,NaN,Al,C,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1023/A:1006579819734,USA,"UNIV CALIF SAN DIEGO,DEPT CHEM & BIOCHEM,LA JOLLA,CA 92093",ORIGINS OF LIFE AND EVOLUTION OF THE BIOSPHERE,1.12,1997-08-01,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1023/A:1006579819734,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.3389/fchem.2020.00660,Peoples R China,Sichuan Univ,FRONTIERS IN CHEMISTRY,5.545,2020-09-08,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3389/fchem.2020.00660,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.144263,Peoples R China,Ludong Univ,APPLIED SURFACE SCIENCE,7.392,2020-01-08,43,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2019.144263,NaN,NaN,NaN,Bi,P,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano11123343,Pakistan,Quaid I Azam Univ,NANOMATERIALS,5.719,2022-01-07,0,NaN,NaN,NaN,RHE for the current density to reach 10 mA/cm(2) with a Tafel value of 128 mV/dec.,No pH key word.10.3390/nano11123343,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.accounts.1c00645,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ACCOUNTS OF CHEMICAL RESEARCH,24.466,2022-01-07,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.accounts.1c00645,NaN,NaN,NaN,C,Fe,Mo,N,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1111/j.1552-6909.1980.tb02783.x,NaN,NaN,NaN,0,1980-07-01,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1111/j.1552-6909.1980.tb02783.x,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0169-4332(01)01045-5,Switzerland,Paul Scherrer Inst,APPLIED SURFACE SCIENCE,7.392,2002-04-14,61,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0169-4332(01)01045-5,NaN,NaN,NaN,Cu,I,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2020.11.103,France,Univ Montpellier,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2021-03-03,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2020.11.103,NaN,NaN,NaN,F,N,Ni,O,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
