,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Final_Y,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1149/07514.0809ecst,Japan,Tohoku Univ,NaN,0.0,2017-09-13,1,NaN,NaN,NaN,Error in finding FE keyword.10.1149/07514.0809ecst,NaN,NaN,NaN,N,Pt,None,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2021.118383,Peoples R China,Jiangsu Univ,APPLIED CATALYSIS A-GENERAL,5.723,2021-11-29,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2021.118383,NaN,NaN,NaN,C,Co,Fe,N,O,Ts,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.cej.2021.134089,Peoples R China,First Affiliated Hosp Xian Jiaotong Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-27,1,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2021.134089,NaN,NaN,NaN,C,Co,N,S,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1186/s11671-017-2364-6,Peoples R China,Chongqing Univ Arts & Sci,NANOSCALE RESEARCH LETTERS,5.418,2017-11-28,4,NaN,NaN,NaN,Error in finding FE keyword.10.1186/s11671-017-2364-6,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-022-04106-z,Peoples R China,Shanxi Normal Univ,CATALYSIS LETTERS,2.936,2022-09-10,0,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-022-04106-z,NaN,NaN,NaN,Fe,N,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jacs.8b13165,Australia,Swinburne Univ Technol,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2019-03-08,355,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jacs.8b13165,NaN,NaN,NaN,B,C,Mo,N,S,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2020.228594,Peoples R China,Zhejiang Normal Univ,JOURNAL OF POWER SOURCES,9.794,2020-10-13,26,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2020.228594,NaN,NaN,NaN,B,C,Co,Fe,O,Ru,V,Zn,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7cy01721a,Peoples R China,Southwest Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2017-12-07,40,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c7cy01721a,NaN,NaN,NaN,C,Fe,N,Pt,None,None,None,None,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1007/s11581-018-2478-6,Peoples R China,Chongqing Univ,IONICS,2.961,2018-12-28,8,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11581-018-2478-6,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2015.10.004,Peoples R China,Suzhou Univ Sci & Technol,CATALYSIS COMMUNICATIONS,3.51,2015-12-25,36,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2015.10.004,NaN,NaN,NaN,C,Ce,Na,O,S,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2022.165198,Peoples R China,Southeast Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2022-05-26,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jallcom.2022.165198,NaN,NaN,NaN,C,Cl,Co,O,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202100442,Peoples R China,Guangdong Univ Petrochem Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,2021-04-24,50,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.202100442,NaN,NaN,NaN,C,Mo,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1007/s10853-018-1989-x,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS SCIENCE,4.682,2018-12-28,16,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10853-018-1989-x,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1039/d1ta03420k,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1ta03420k,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2014.03.057,Peoples R China,Northwest Normal Univ,JOURNAL OF POWER SOURCES,9.794,2014-09-01,82,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2014.03.057,NaN,NaN,NaN,N,O,Si,None,None,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2011.12.032,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2011.12.032,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0cp04315j,Peoples R China,Jiangsu Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2020-12-11,14,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d0cp04315j,NaN,NaN,NaN,Ag,Au,Co,Cr,Cu,Fe,N,Pd,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cc06366d,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c8cc06366d,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.molcata.2008.10.011,Brazil,Univ Fed Rio Grande do Sul,JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL,5.008,2009-02-02,23,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.molcata.2008.10.011,NaN,NaN,NaN,C,Cl,N,P,Zr,None,None,None,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/0926-3373(96)00029-X,USA,"FORD MOTOR CO,SCI RES LABS,MD 3179,POB 2053,DEARBORN,MI 48121",APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1996-09-14,73,NaN,NaN,NaN,Error in finding FE keyword.10.1016/0926-3373(96)00029-X,NaN,NaN,NaN,Pt,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jiec.2019.07.006,Hungary,Univ Miskolc,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2019-10-14,7,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jiec.2019.07.006,NaN,NaN,NaN,C,N,Pd,Rh,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1039/d1nj00020a,Peoples R China,Univ Sci & Technol Liaoning,NEW JOURNAL OF CHEMISTRY,3.925,2021-04-23,0,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1nj00020a,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.02.0152095-4956/,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF ENERGY CHEMISTRY,13.599,2021-06-05,6,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jechem.2021.02.0152095-4956/,NaN,NaN,NaN,C,Fe,N,Pt,S,Zn,None,None,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/S0926-3373(03)00099-7,South Korea,Korea Adv Inst Sci & Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2003-09-08,30,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0926-3373(03)00099-7,NaN,NaN,NaN,Al,C,Ce,Co,Fe,Ga,La,Mo,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1186/s11671-016-1804-z,Peoples R China,Chongqing Univ Arts & Sci,NANOSCALE RESEARCH LETTERS,5.418,2017-02-22,24,NaN,NaN,NaN,Error in finding FE keyword.10.1186/s11671-016-1804-z,NaN,NaN,NaN,Co,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cjce.23352,Peoples R China,Chinese Acad Agr Engn,CANADIAN JOURNAL OF CHEMICAL ENGINEERING,2.5,2019-06-04,2,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cjce.23352,NaN,NaN,NaN,Mo,N,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.134500,Peoples R China,Lanzhou Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-16,5,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2022.134500,NaN,NaN,NaN,C,Co,N,Zn,None,None,None,None,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta12399d,South Korea,Korea Inst Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-05-13,6,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d0ta12399d,NaN,NaN,NaN,N,O,P,S,Ti,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2018.11.105,Peoples R China,Qingdao Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,2019-01-22,96,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2018.11.105,NaN,NaN,NaN,C,O,Ru,Zn,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1039/c4cy00814f,Peoples R China,Changzhou Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2015-02-25,34,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c4cy00814f,NaN,NaN,NaN,C,Co,Mo,N,S,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.electacta.2017.09.029,Peoples R China,Xinjiang Univ,ELECTROCHIMICA ACTA,7.336,2017-11-01,38,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2017.09.029,NaN,NaN,NaN,C,N,Pt,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acsmaterialslett.9b00052,Singapore,Natl Univ Singapore,ACS MATERIALS LETTERS,11.17,2020-03-30,30,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsmaterialslett.9b00052,NaN,NaN,NaN,C,Pt,S,None,None,None,None,None,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ja500393g,Japan,Hokkaido Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2014-05-07,196,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ja500393g,NaN,NaN,NaN,Au,B,C,I,N,O,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6cy02215d,Peoples R China,Changchun Univ Sci & Technol,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2017-03-07,34,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6cy02215d,NaN,NaN,NaN,C,Fe,N,O,Ru,S,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acssuschemeng.8b06624,Peoples R China,Xinjiang Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-03-20,97,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.8b06624,NaN,NaN,NaN,C,Co,Fe,N,O,P,Ru,None,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,10.1039/c5nr01272d,Singapore,ASTAR,NANOSCALE,8.307,2015-01-01,63,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c5nr01272d,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2019.11.020,Czech Republic,Charles Univ Prague,CATALYSIS TODAY,6.562,2020-04-09,6,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cattod.2019.11.020,NaN,NaN,NaN,N,Pd,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.1c21789,Peoples R China,Wuhan Univ Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2022-01-29,0,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsami.1c21789,NaN,NaN,NaN,B,Mo,N,Nb,S,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.201804545,Peoples R China,Jiangsu Univ,SMALL,15.153,2019-03-19,93,NaN,NaN,NaN,Error in finding FE keyword.10.1002/smll.201804545,NaN,NaN,NaN,C,Mo,N,Ni,S,None,None,None,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.6023/A15050354,Peoples R China,Nanjing Univ,ACTA CHIMICA SINICA,2.789,2015-10-15,9,NaN,NaN,NaN,Error in finding FE keyword.10.6023/A15050354,NaN,NaN,NaN,C,N,P,Pt,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.apcatb.2012.10.028,Peoples R China,Lanzhou Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2013-03-06,160,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2012.10.028,NaN,NaN,NaN,C,Co,Fe,N,Pt,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.elecom.2022.107245,Peoples R China,Northeastern Univ Qinhuangdao,ELECTROCHEMISTRY COMMUNICATIONS,5.443,2022-05-18,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.elecom.2022.107245,NaN,NaN,NaN,C,Cu,S,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2016.08.078,Peoples R China,Chinese Acad Sci,CARBON,11.307,2016-11-01,67,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.carbon.2016.08.078,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jes.2017.01.011,Brazil,Univ Fed Minas Gerais,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2017-08-04,12,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jes.2017.01.011,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuproc.2011.12.040,Peoples R China,Southeast Univ,FUEL PROCESSING TECHNOLOGY,8.129,2012-04-18,38,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.fuproc.2011.12.040,NaN,NaN,NaN,Al,C,K,N,O,Pt,Sn,Zn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.8b06745,Peoples R China,Zhengzhou Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-04-18,78,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.8b06745,NaN,NaN,NaN,C,Co,N,Ru,None,None,None,None,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/a807152g,Japan,Shimane Univ,JOURNAL OF THE CHEMICAL SOCIETY-FARADAY TRANSACTIONS,1.848,1998-12-21,59,NaN,NaN,NaN,Error in finding FE keyword.10.1039/a807152g,NaN,NaN,NaN,Cu,Fe,N,O,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2021.05.019,India,Pandit Deendayal Energy Univ,CATALYSIS TODAY,6.562,2022-06-22,1,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cattod.2021.05.019,NaN,NaN,NaN,Co,Cu,Mn,Ni,S,Zn,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2020.228184,Peoples R China,Yangtze Univ,JOURNAL OF POWER SOURCES,9.794,2020-07-10,21,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2020.228184,NaN,NaN,NaN,C,Fe,None,None,None,None,None,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1134/S1023193520100043,Russia,Russian Acad Sci,RUSSIAN JOURNAL OF ELECTROCHEMISTRY,1.351,2020-11-17,0,NaN,NaN,NaN,Error in finding FE keyword.10.1134/S1023193520100043,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/c5ta09539e,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2016-02-24,53,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c5ta09539e,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.07.211,Germany,Carl von Ossietzky Str 15,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-09-29,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2021.07.211,NaN,NaN,NaN,N,O,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1006/jcat.1997.1960,Slovenia,Natl Inst Chem,JOURNAL OF CATALYSIS,8.047,1998-02-15,130,NaN,NaN,NaN,Error in finding FE keyword.10.1006/jcat.1997.1960,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/am3002605,Peoples R China,Chinese Acad Sci,ACS APPLIED MATERIALS & INTERFACES,10.383,2012-04-25,46,NaN,NaN,NaN,Error in finding FE keyword.10.1021/am3002605,NaN,NaN,NaN,Cu,N,Si,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1134/S0022476619060064,Russia,Russian Acad Sci,JOURNAL OF STRUCTURAL CHEMISTRY,1.004,2019-07-24,12,NaN,NaN,NaN,Error in finding FE keyword.10.1134/S0022476619060064,NaN,NaN,NaN,N,O,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
