Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,OVP,Remark_Sentence,Bug_Note,Ph,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.nanoen.2020.105531,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,3/8/2021,28,358,"The fabricated catalyst Ru@WNO-C (Ru: 0.9 wt%) shows excellent HER catalytic activity and long-term stability with the overpotentials of 172, 358 and 24 mV at 10 mA/cm(2) in 0.5 M H2SO4, 1 M Na2SO4 and 1 M KOH, respectively","Normal,acid and alkaline.",7,1,1,0,C,N,O,W,Ru,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1016/S1872-2067(21)64012-3,Peoples R China,Qingdao Univ Sci & Technol,CHINESE JOURNAL OF CATALYSIS,12.92,5/3/2022,3,29,"The experimental results indicate that ratio-optimized Ru2P@Ru/CNT (Ru2P:Ru = 66:34) requires only 23 and 29 mV to reach 10 mA cm(-2) in 1.0 mol/L KOH and real seawater, respectively","Normal,only alkaline.",7,0,1,0,P,Ru,C,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.mtphys.2021.100589,Peoples R China,Hunan Normal Univ,MATERIALS TODAY PHYSICS,11.021,1/1/2022,10,54,"It requires as low as 36, 54 and 57 mV to achieve 10 mA cm(-2) in acidic, neutral and basic environments, respectively, outperforming most of the pH-universal hydrogen-evolving electrocatalysts made of earth-abundant and non-noble elements","Normal,acid and alkaline.",7,0,1,0,Nb,N,O,Mo,S,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.11.184,Peoples R China,South China Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/6/2022,0,162,"As expected, Mo3N2@NC NR delivers an excellent catalytic activity for HER with low overpotentials of 85, 129, and 162 mV to achieve a current density of 10 mA cm(-2) in alkaline, acidic, and neutral electrolytes, respectively, and favorable long-term stability over a broad pH range","Normal,acid, alkaline and neutral.",7,0,0,0,C,Mo,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2021.115514,Peoples R China,Hunan Univ,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,8/16/2021,5,106,"The optimal 2D CoP/Co-MOF exhibits excellent HER activities over a wide pH range, which only requires 52, 106, and 26 mV overpotentials at -10 mA cm-2 in acidic (0.5 M H2SO4), neutral (1.0 M PBS) and alkaline (1.0 M KOH) solution, respectively","Normal,acid, alkaline and neutral.",7,0,0,1,Co,P,O,C,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.201906629,Peoples R China,Hunan Normal Univ,SMALL,15.153,4/15/2020,47,95,"Moreover, this hybrid catalyst shows exceptional catalytic performance with very low overpotentials of 84 and 95 mV at 10 mA cm(-2) in acidic and neutral electrolytes, respectively, implying robust pH universality of this hybrid catalyst","Normal,acid and alkaline.",7,0,0,0,Co,Mo,S,Se,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/admi.201900372,Peoples R China,Soochow Univ,ADVANCED MATERIALS INTERFACES,6.389,6/24/2019,18,96,"The optimized catalyst (denoted as Co-Mo-S-2/NF) shows excellent HER activity with low overpotentials of 77 and 96 mV at a current density of 10 mA cm(-2), as well as excellent stability with negligible loss of the cathodic current after 3000 cycles in 1.0 M KOH and 1.0 M phosphate-buffered saline (pH = 7), respectively","Normal,acid and alkaline.",7,0,0,0,Co,Mo,P,S,Ni,None,None,None,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.1c05184,Peoples R China,Qingdao Univ Sci & Technol,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,10/13/2021,5,412,"The HER overpotential at 10 mA cm(-2) decreases from 493 mV (1 M KOH) and 818 mV (seawater) over Ni-doped molybdenum trioxide (Ni-MoO3) to only 234 and 412 mV over Ni-doped molybdenum dioxide (NiMoO2), respectively","Normal,only alkaline.",7,1,1,0,Mo,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.1c20459,Peoples R China,Qingdao Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,4/14/2022,5,274,"As demonstrated, the optimized defect-rich doped 1T/2H-MoSe2 nanosheets display low overpotentials of 116 and 274 mV to gain 10 mA cm(-2) in acidic and simulated seawater for the HER, respectively","Normal,only acid.",7,1,1,0,Mg,Mo,Se,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jacs.5b11986,Peoples R China,Tianjin Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2/3/2016,536,90,"Impressively, hollow Zn0.30Co2.70S4 exhibits electrocatalytic HER activity better than most of the reported nobel-metal-free electrocatalysts over a wide pH range, with overpotentials of 80, 90, and 85 mV at 10 mA cm(-2) and 129, 144, and 136 mV at 100 mA cm(-2) in 0.5 M H2SO4, 0.1 M phosphate buffer, and 1 M KOH, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,C,Zn,Co,S,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1se00161b,Peoples R China,Guangxi Univ,SUSTAINABLE ENERGY & FUELS,6.813,4/22/2021,1,192.52,"The prepared self-supported Cu3P@NPC-CF catalyst delivers pH-universal HER electrocatalytic activity with excellent overpotentials of 81.94, 192.52 and 135.45 mV at 10 mA cm(-2) in 0.5 M H2SO4, 1 M PBS and 1 M KOH, respectively","Normal,acid, alkaline and neutral.",7,1,0,0,C,Cu,N,P,None,None,None,None,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.03.170,Peoples R China,Harbin Engn Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/8/2021,4,261,"In 0.5 M H2SO4, the NiSe-Ni3Se2/rGO possesses 112 mV to achieve 10 mA cm(-2) and a small Tafel slope (61 mV dec(-1))","Normal,only acid.",7,0,0,0,C,O,Ni,Se,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.08.028,Peoples R China,Sichuan Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,10/28/2019,10,37,"The achieved S-RuP2/NPC displayed excellent electrocatalytic activity (over-potentials of 19, 37, and 49 mV in alkaline, neutral, and acidic media, respectively, at 10 mA cm(-2)) toward HER at all pH ranges","Normal,acid, alkaline and neutral.",7,0,0,0,C,N,P,Ru,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.9b01486,Peoples R China,China Univ Petr East China,ACS APPLIED ENERGY MATERIALS,6.959,1/27/2020,18,341,"As expected, the optimal pH-universal CoS1.097/MoS2 HER electrocatalyst shows overpotentials of 228, 249, and 341 mV at -10 mA cm(-2 )and small Tafel slopes of 59, 75, and 85 mV dec(-1) in 0.5 M H2SO4, 1.0 M KOH, and 0.1 M PBS electrolyte, respectively","Normal,acid, alkaline and neutral.",7,1,1,0,Co,Mo,S,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/advs.202104706,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,2/6/2022,3,10,"Optimal hydrogen evolution reaction (HER) activity is achieved at the Nb/Rh ratio of 0.23, exhibiting excellent HER activity with the small overpotentials of 14 and 10 mV at 10 mA cm(-2) in alkaline and neutral electrolytes","Normal,acid and alkaline.",7,1,1,0,Nb,Rh,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta09142e,Peoples R China,Univ Shanghai Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/9/2022,5,88.5,"In particular, the Bi-B/BiB3O6@HC electrode achieves highly efficient catalytic performances with an overpotential of 88.5 mV at 10 mA cm(-2) and a Tafel slope of 53.8 mV dec(-1) in neutral electrolyte solution (1.0 M PBS)","Normal,only neutral.",7,0,0,1,Bi,B,O,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/smll.201900550,Peoples R China,Tianjin Univ Technol,SMALL,15.153,5/8/2020,112,85,"The Co-P@PC exhibits high activity for all-pH hydrogen evolution reaction (overpotentials of 72, 85, and 76 mV in acidic, neutral, and alkaline solutions at the current density of 10 mA cm(-2)) and oxygen evolution reaction in alkaline solution (an overpotential of 280 mV at the current density of 10 mA cm(-2))","Normal,acid, alkaline and neutral.",7,1,1,0,C,Co,P,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acsami.8b06166,Peoples R China,Hunan Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,68,121,"For example, it has a lower overpotential of 74, 89, and 121 mV with the Tafel slopes of 69.3, 86.7, and 106.4 mV dec(-1) to achieve a current density of 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH, and 1.0 M phosphate-buffered saline solutions, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,C,Co,Mo,N,P,S,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d2dt02002e,Peoples R China,Jining Univ,DALTON TRANSACTIONS,4.569,8/3/2022,0,286,"Thanks to the synergistic effect of its unique composition and structure, the resultant FeP/CoP@NPC shows excellent catalytic HER performance with low potentials of 198, 286, and 339 mV to achieve a current density of 10 mA cm(-2) in acidic, neutral, and alkaline media along with remarkable long-time durability, respectively","Normal,acid, alkaline and neutral.",7,1,0,0,C,N,P,Fe,Co,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41560-018-0296-8,Canada,Univ Toronto,NATURE ENERGY,67.439,2/27/2019,151,48,The resulting catalyst exhibits a 48 mV overpotential at a current density of 10 mA cm(-2) in a pH 7 buffer electrolyte,"Normal,only neutral.",7,0,0,1,Cu,Ni,Cr,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.02.059,India,SRM Inst Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/20/2020,16,50,"The CS-PdPt catalyst exhibits an overpotential of 46 mV in 1 M KOH, and 50 mV in neutral buffer (1 M PBS) at 10 mA cm(-2)","Normal,acid and alkaline.",7,0,0,0,C,Pd,Pt,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201706523,Peoples R China,South Univ Sci & Technol China,ADVANCED FUNCTIONAL MATERIALS,19.924,12/28/2018,177,102,"The MoP/CNT hybrid exhibits impressive HER activities in pH-universal electrolytes, and requires the overpotentials as low as 83, 102, and 86 mV to achieve a cathodic current density of 10 mA cm(-2) in acidic 0.5 m H2SO4, neutral 1 m phosphate buffer solution, and alkaline 1 m KOH electrolytes, respectively","Normal,acid, alkaline and neutral.",7,0,0,1,Mo,P,C,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3389/fchem.2020.552795,Peoples R China,Linyi Univ,FRONTIERS IN CHEMISTRY,5.545,11/17/2020,1,150,The core-shell CoAl-LDH@Co-Al-P on Ti mesh (CoAl-LDH@Co-Al-P/TM) as an active HER electrocatalyst demands an overpotential of 150 mV to achieve a current density of 10 mA cm(-2) at neutral pH,"Normal,only neutral.",7,0,0,0,Al,Co,Ti,O,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8nr03930e,Peoples R China,Shaanxi Univ Sci & Technol,NANOSCALE,8.307,12/28/2018,46,161,"When used as a HER electrocatalyst for water splitting, the resultant VC@NCNT catalyst exhibits low overpotentials (acid medium: 161 mV; alkaline medium: 159 mV; neutral medium: 266 mV) for driving a current density of 10 mA cm(-2), remarkable durability at least for 100 h, and similar to 100% faradaic yield in both acid and alkaline media","Normal,acid, alkaline and neutral.",7,1,0,0,C,V,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s10934-021-01032-0,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF POROUS MATERIALS,2.523,2/4/2021,0,127.2,"In the pH-near-neutral seawater electrolyte, the S&Co-Cu3P NWs/CF shows small overpotentials of 127.2 mV at 10 mA cm(-2) and 248.2 mV at 100 mA cm(-2) with a Tafel slope of 80.9 mV dec(-1)","Normal,only neutral.",7,1,1,0,Co,Cu,Na,O,P,S,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acscatal.0c04415,Peoples R China,Tianjin Univ,ACS CATALYSIS,13.7,5/17/2021,28,142,"The optimized hybrid catalyst delivers long-term durability and outstanding HER activity with overpotentials of 110, 145, and 142 mV at 10 mA cm(-2) in acidic, alkaline, and phosphate buffered solutions (PBS) media, respectively, outperforming most of the previously reported MoS2-based catalysts","Normal,acid, alkaline and neutral.",7,0,0,0,C,Mo,N,P,S,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2018.11.090,Peoples R China,Qingdao Univ,NANO ENERGY,19.069,1/25/2019,52,90,"Compared with pristine Ni2P, the (FexNi1-x)(2)P nanosheets exhibit a dramatically improved HER activity (an overpotential of 81, 90, 103 mV at 10 mA cm(-2) in acidic, neutral and alkaline media, respectively)","Normal,acid, alkaline and neutral.",7,0,0,0,Fe,Ni,P,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b04025,Peoples R China,China Univ Petr East China,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,11/20/2019,16,124,"The as-prepared Ru/Ni2P@NPC possesses remarkable activity and durability for the HER, which exhibits low overpotentials of 89, 124, and 132 mV to afford a current density of 10 mA cm(-2) in acidic, neutral, and alkaline media, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,C,N,Ni,P,Ru,None,None,None,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.pnsc.2020.08.003,Peoples R China,Qingdao Univ Sci & Technol,PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL,4.269,11/3/2020,3,49,"The catalyst only required low overpotentials of 44.6, 76.5 and 49 mV to drive the current density of 10 mA cm(-2) alongside with the smaller Tafel slopes of 39.2, 44.8 and 112 mV dec(-1) for hydrogen evolution reaction (HER) in 1.0 M KOH, 0.5 M H2SO4 and 1.0 M PBS solution, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,C,Ni,Co,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1016/j.ijhydene.2019.09.101,Taiwan,Natl Taiwan Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/6/2019,4,391,"This study demonstrates a two-step approach for the synthesis of a cobalt phosphoselenide nanobelt (H-CoSe(2-x)Px NB) that has excellent activity for the hydrogen evolution reaction over a wide pH range (0-14), exhibiting low overpotentials of 112, 261, and 391 mV at a current density of 10 mA cm(-2) in 0.5 M H2SO4, 1 M KOH, and 1 M phosphate-buffered solution, respectively","Normal,acid, alkaline and neutral.",7,1,0,0,P,Co,Se,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1ee02518j,Peoples R China,Univ Sci & Technol China,ENERGY & ENVIRONMENTAL SCIENCE,39.714,12/11/2021,10,17,"Surface-restructured PtRu alloy exhibited outstanding HER activity and stability under all pH values, achieving an unexpected low overpotential of only 15, 17, and 28 mV at 10 mA cm(-2) in 1 M KOH, 1 M PBS, and 0.5 M H2SO4, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,Pt,Ru,None,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2022.106401,Peoples R China,Univ Jinan,CATALYSIS COMMUNICATIONS,3.51,5/23/2022,1,50,"An overpotential of only 37, 13, and 50 mV was needed to reach 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,C,Ru,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.137790,Peoples R China,Chinese Acad Sci,CHEMICAL ENGINEERING JOURNAL,16.744,7/23/2022,0,54,"The Rh2P{2 0 0} catalyst showed a remarkable HER performance with the overpotential of 23, 22 and 54 mV at a current density of 10 mA cm(-2) in 1.0 M KOH, 0.5 M H2SO4 and 1.0 M phosphate buffer, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,P,Rh,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.12.115,Peoples R China,Shenyang Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,12,142,"GTCo900-KCl/NaCl possessed the best HER activity, delivering a current density of 10 mA cm(-2) at 54 mV in acidic media, 142 mV in neutral media, and 103 mV in alkaline media","Normal,acid, alkaline and neutral.",7,0,0,0,N,S,Co,K,Na,Ca,Cl,None,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acscatal.9b00407,Peoples R China,Wuhan Univ,ACS CATALYSIS,13.7,4/22/2019,247,42,"Specially, the N-Co2P/CC exhibits an overpotential of 42 mV at the current density of 10 mA cm(-2) with long-term stability in 1.0 M PBS (phosphate-buffered solution), which is comparable to the benchmark Pt/CC","Normal,only neutral.",7,0,0,1,C,Co,N,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta07057b,Peoples R China,Fujian Normal Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/30/2020,12,80,"The optimized N-Mo2C/CFP requires the overpotentials of only 45, 80 and 37 mV to deliver the current density of 10 mA cm(-2)in acidic, neutral and alkaline media, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,C,Mo,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsami.9b08238,CT 06269 USA,Univ Connecticut,ACS APPLIED MATERIALS & INTERFACES,10.383,9/9/2019,37,90,"Electrochemical tests show that the PD-CoP UNSs/CC exhibits outstanding hydrogen evolution reaction performance at all pH values with overpotentials of 47, 90, and 51 mV to approach 10 mA cm(-2) in acidic, neutral, and alkaline media, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,C,Co,P,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1002/admi.201801302,Peoples R China,Fudan Univ,ADVANCED MATERIALS INTERFACES,6.389,1/7/2019,25,106,"The MoxW2-xC@C with an optimized Mo/W ratio of 1.26/0.74 exhibits an overpotential (eta(10)) of 106, 127, and 152 mV at 10 mA cm(-2) in 1 M KOH, 0.5 M H2SO4, and 1 M phosphate buffer saline (PBS), respectively, and its overpotential in high current density region (eta(300)) is only 237 and 250 mV in alkaline and acidic electrolytes, which are significantly better than most of the previously reported electrocatalysts.","Normal,acid, alkaline and neutral.",7,1,1,1,C,Mo,W,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/eem2.12398,England,UCL,ENERGY & ENVIRONMENTAL MATERIALS,13.443,8/27/2022,1,65.2,"Benefiting from the porous structures of nanosheets with large specific surface area and the hybrid Ni2P/CoP, the as-prepared electrocatalyst presented remarkable HER with overpotentials of 65.2 and 87.8 mV to reach a current density of -10 mA cm(-2) in neutral and alkaline media, respectively","Normal,acid and alkaline.",7,0,0,0,Co,Ni,P,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01263,Peoples R China,Nankai Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,5/27/2019,54,459,"Compared with the synthesized pure-phase CoP@NC and Co-2 P@NC, the hybrid-phase CoP/Co2P@NC exhibits enhanced HER activity at all-pH values, affording low overpotentials of 126 mV (0.5 M H2SO4, pH = 0), 198 mV (1.0 M KOH, pH = 14), and 459 mV (1.0 M PBS, pH = 7) to achieve a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",7,1,0,0,C,Co,N,P,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
