TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1002/aenm.202102688,Peoples R China,Chinese Acad Sci,ADVANCED ENERGY MATERIALS,29.698,12/22/2021,10,0.83,NaN,NaN,"Fe SAC-MOF-5 delivers a half-wave potential of 0.83 V (vs RHE) in a 0.5 m H2SO4 electrolyte, and achieves a peak power density of 0.84 W cm(-2) in a 0.2 MPa H-2-O-2 PEMFC","Normal,only acid.",0,0,0,C,Fe,N,None,None,None,None,None,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2019.126650,Peoples R China,Jilin Univ,JOURNAL OF POWER SOURCES,9.794,7/24/2019,28,0.72,0.89,NaN,"The catalyst exhibits superior oxygen reduction reaction performance in both 0.1 M KOH and 0.5 M H2SO4, with onset potential (E-onset, 0.99 vs 0.82 V) and half-wave potential (E-1/2, 0.89 vs 0.72 V)","Normal,acid and alkaline.",1,1,0,C,N,Sc,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/c9ra08867a,Peoples R China,Xian Polytech Univ,RSC ADVANCES,4.036,3/19/2020,4,0.77,NaN,NaN,"The obtained C-rGO-ZIF catalyst exhibits a high onset potential of 0.89 V and a half-wave potential of 0.77 V, which is only 30 mV away from Pt/C in acidic media","Normal,only acid.",0,1,0,C,N,Fe,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.carbon.2020.01.108,Peoples R China,Wuhan Univ Technol,CARBON,11.307,4/16/2020,46,0.781,0.89,NaN,"By virtue of advantageous structural features, sufficient active sites (especially efficient FeNx moieties), the as-obtained electrocatalyst possesses superior ORR performance in alkaline media with a half-wave potential of 0.89 V outperforming that of commercial Pt/C (0.84 V), and good approaching activity to Pt/C (0.78 V) in acidic media","Normal,acid and alkaline.",0,1,0,C,Fe,Zn,None,None,None,None,None,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta01754e,Peoples R China,Univ Sci & Technol China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/21/2017,47,0.87,0.86,NaN,"The core-shell structured catalysts (Ni@Pd3/C NPs) exhibited a robust ORR activity and stability with a high onset potential of 0.99 V, a half-wave potential of 0.87 V and an average electron transfer number of 3.91 in 0.1 M HClO4","Normal,only acid.",0,1,0,Pd,C,Ni,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1016/j.cej.2021.132762,Peoples R China,Beijing Univ Chem Technol,CHEMICAL ENGINEERING JOURNAL,16.744,12/18/2021,4,0.76,0.9,NaN,"Impressively, the optimized 3D porous nitrogendoped carbon (PNC-30) exhibits a half-wave potential of 0.90 and 0.76 V in alkaline and acidic electrolytes, respectively","Normal,acid and alkaline.",0,0,0,C,N,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.04.015,Peoples R China,Xi An Jiao Tong Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/22/2022,0,0.74,0.9,NaN,"The as-synthesized Fe/B/N-C electrocatalyst shows excellent ORR activity of a half-wave potential (0.90 V vs 0.87 V of Pt/C), together with superior long-term stability (95.5% cur-rent density retention after 27 h) in alkaline media and is even comparable to the com-mercial Pt/C catalyst (with a half-wave potential of 0.74 V vs 0.82 V of Pt/C) in an acidic electrolyte","Normal,acid and alkaline.",0,1,0,B,C,Fe,N,None,None,None,None,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpclett.1c04005,Peoples R China,Nanjing Univ,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,6.888,3/24/2022,3,0.84,NaN,NaN,"More importantly, the coatings do not hurt the oxygen reduction reaction (ORR) activity of commercial Pt/C, which exhibits a half wave potential of 0.84 V in an acidic electrolyte","Normal,only acid.",0,0,0,C,N,Pt,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1ta00384d,Peoples R China,Shihezi Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/2/2021,18,0.78,0.91,NaN,"HOPC structures (facilitating active site access and mass transfer) and optimized FeN4S2 catalytic centers make Fe-SA/NSC exhibit high ORR activity with a half-wave potential (E-1/2) of 0.91 V, fuel selectivity and long-term stability (3 mV negative shift after 5000 potential cycles) in 0.1 M KOH","Normal,only alkaline.",0,0,0,C,Fe,N,S,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta05419c,Peoples R China,Chongqing Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,83,0.803,0.918,NaN,"Accordingly, the as-prepared Fe/N/C catalyst exhibits excellent ORR activity and stability in both acidic (half-wave potential of 0.803 V versus reversible hydrogen electrode) and alkaline (half-wave potential of 0.918 V versus reversible hydrogen electrode) media","Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202103823,India,CSIR,SMALL,15.153,10/27/2021,1,0.75,0.85,NaN,"This low-temperature pyrolyzed electrocatalyst exhibited impressive ORR performance, with onset potentials of 0.86 and 0.94 V, and half-wave potentials of 0.75 and 0.85 V, under acidic and basic conditions, respectively","Normal,only acid.",0,1,0,Co,Fe,N,C,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.11.0150360-3199,Peoples R China,Wuhan Inst Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/2/2022,0,0.792,NaN,NaN,"Electrochemical characterization shows that Co-N-C-R synthesized with reflux method exhibits an onset potential (Eonset) of 0.905 V, a half-wave potential (E1/2) of 0.792 V and a limiting current density (JL) of 5.85 mA cm-2 in acidic media, which are higher than those of Co-N-C-S (Eonset = 0.870 V, E1/2 = 0.770 V, JL = 4.71 mA cm-2) and Co-N-C-H (Eonset = 0.892 V, E1/2 = 0.785 V, JL = 4.68 mA cm-2) synthesized with room-temperature stirring method and hydrothermal method, respectively","Normal,only acid.",0,1,0,C,Co,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2013.03.006,Taiwan,Natl Taiwan Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/10/2013,35,0.667,NaN,NaN,"After 1000 CV cycles, the half-wave potential (E-1/2) of N-carbon decreases from 0.667 V to 0.636 V in 0.5 M H2SO4","Normal,only acid.",0,1,0,C,Co,Se,N,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1021/acsaem.9b00023,Peoples R China,Southeast Univ,ACS APPLIED ENERGY MATERIALS,6.959,6/14/2019,26,0.8,0.88,NaN,"In alkaline solution, the ORR activity of C-Fe(OH)(3)@ZIF-1000 surpasses the benchmark Pt/C catalyst, with the onset potential (E-onset) of 0.99 V (vs RHE) and the half-wave potential (E-1/2) of 0.88 V (vs RHE)","Normal,only alkaline.",0,1,0,C,O,N,Fe,None,None,None,None,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsaem.0c03035,Peoples R China,Univ Sci & Technol Beijing,ACS APPLIED ENERGY MATERIALS,6.959,6/4/2021,7,0.805,0.905,NaN,"The as-prepared A-Zn@NSG catalyst exhibits superior ORR performance with a half-wave potential of 0.805 V vs reversible hydrogen electrode (RHE) in 0.1 M HClO4 and 0.905 V vs RHE in 0.1 M KOH, surpassing all the reported Zn-N- C-based catalysts and comparable to the state-of-the-art nonprecious-metal-based ORR catalysts","Normal,acid and alkaline.",0,0,0,C,N,Zn,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2019.02.022,Peoples R China,South China Univ Technol,JOURNAL OF POWER SOURCES,9.794,3/29/2019,16,0.73,0.86,NaN,Optimum catalyst exhibits excellent ORR performance and durability in an alkaline medium; the half-wave potential (+0.86 V vs,"Normal,only alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.1c02259,Peoples R China,Zhengzhou Univ,ACS CATALYSIS,13.7,11/15/2021,18,0.8,0.87,NaN,"Experimentally, by incorporating P in edge-rich FeN4 supported on N,P-doped carbon (Fe-N-C-P/N,P-C), the created Fe-N-C catalyst presents the greatly increased acidic ORR activity, with a half-wave potential (E-1/2) of 0.80 V (vs a reversible hydrogen electrode), which approaches that of commercial Pt/C and also has a high half-wave potential of 0.87 V, beyond Pt/C for alkaline ORR","Normal,acid and alkaline.",0,0,0,C,Fe,N,P,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
