,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.jhazmat.2016.12.001,Iran,Malek Ashtar Univ Technol,JOURNAL OF HAZARDOUS MATERIALS,14.224,2017-02-15,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jhazmat.2016.12.001,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2019.226908,Peoples R China,China Univ Geosci,JOURNAL OF POWER SOURCES,9.794,2019-10-04,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2019.226908,NaN,NaN,NaN,Ba,Cl,Co,Ni,O,Pr,S,Sr,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,10.1039/c6nj03218d,Peoples R China,Nanyang Normal Univ,NEW JOURNAL OF CHEMISTRY,3.925,2017-01-21,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c6nj03218d,NaN,NaN,NaN,S,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.3390/mi13071125,Peoples R China,Wuhan Univ Technol,MICROMACHINES,3.523,2022-08-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/mi13071125,NaN,NaN,NaN,B,Cu,Fe,Nb,Ni,Si,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,10.1016/j.ijhydene.2016.07.080,Iran,Univ Isfahan,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2016-10-19,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2016.07.080,NaN,NaN,NaN,Cu,O,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1021/jacs.8b00752,Peoples R China,Tianjin Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2018-12-28,569,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.8b00752,NaN,NaN,NaN,Au,Fe,Ni,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/slct.202200534,Peoples R China,Yangjiang Polytech,CHEMISTRYSELECT,2.307,2022-05-26,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/slct.202200534,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/anie.201709652,Germany,Max Planck Inst Eisenforsch GmbH,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2018-12-28,204,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201709652,NaN,NaN,NaN,Ir,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.4028/www.scientific.net/AMR.317-319.329,Peoples R China,Guangxi Univ,NaN,0.0,2012-10-24,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.4028/www.scientific.net/AMR.317-319.329,NaN,NaN,NaN,C,Cl,Fe,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2020.127260,South Korea,Chonbuk Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-03-14,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.127260,NaN,NaN,NaN,B,C,Co,N,O,P,Ti,Xe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2007.04.052,Brazil,IPEN CNEN SP,JOURNAL OF POWER SOURCES,9.794,2007-07-10,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2007.04.052,NaN,NaN,NaN,C,I,Pt,Ru,V,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10854-020-04308-4,Peoples R China,Jilin Agr Univ,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,2.779,2020-09-28,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10854-020-04308-4,NaN,NaN,NaN,B,Bi,C,Cr,I,N,O,Rh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/catal10111243,Portugal,Inst Politecn Braganca,CATALYSTS,4.501,2020-12-10,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal10111243,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2021.138719,Portugal,Univ Porto,ELECTROCHIMICA ACTA,7.336,2021-08-10,8,NaN,NaN,NaN,"400 mV to develop 10 mA cm(-2) of current density), fast kinetics at intermediate overpotentials (Tafel slopes <= 67 mV dec(-1)) and remarkable stability levels",No pH key word.10.1016/j.electacta.2021.138719,NaN,NaN,NaN,C,Co,O,P,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jp106538z,Greece,Univ Patras,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2011-02-03,173,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp106538z,NaN,NaN,NaN,C,O,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2019.08.081,Lebanon,Lebanese Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-10-28,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2019.08.081,NaN,NaN,NaN,Al,Mg,Ni,O,Ru,S,Y,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/chem.201904238,Peoples R China,Tianjin Univ,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2019-12-10,12,NaN,168.0,NaN,"The optimized Ni-Mo-S@CC catalyst shows excellent hydrogen evolution reaction (HER) activity with a low overpotential of 168 mV at a current density of 10 mA cm(-2) in 1.0 m KOH, which is lower than those of Ni-Mo-S@CC (1:1), Ni-Mo-S@CC (3:1), and pure MoS2","Normal,only alkaline.",0,0,0,C,Mo,Ni,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/chem.201904238,Peoples R China,Tianjin Univ,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2019-12-10,12,NaN,NaN,NaN,"Significantly, the Ni-Mo-S@CC hybrid catalyst also displays outstanding oxygen evolution reaction (OER) activity with a low overpotential of 320 mV at a current density of 10 mA cm(-2), and remarkable long-term stability for 30 h at a constant current density of 10 mA cm(-2)",No pH key word.10.1002/chem.201904238,NaN,NaN,NaN,C,Mo,Ni,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2018.10.095,Peoples R China,Hunan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2018-12-28,63,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2018.10.095,NaN,NaN,NaN,B,C,Na,Pd,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1na00439e,India,Indian Inst Technol Indore,NANOSCALE ADVANCES,5.598,2021-10-14,0,NaN,NaN,NaN,The Pt6@hydrogel requires an overpotential of 45 mV at -10 mA cm(-2) with a Tafel slope of 52 mV dec(-1),No pH key word.10.1039/d1na00439e,NaN,NaN,NaN,Pt,None,None,None,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1063/5.0054991,CA 90089 USA,Univ Southern Calif,JOURNAL OF CHEMICAL PHYSICS,4.304,2021-09-09,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1063/5.0054991,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.catcom.2010.08.004,Argentina,FIQ UNL CONICET,CATALYSIS COMMUNICATIONS,3.51,2010-10-25,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.catcom.2010.08.004,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jece.2019.103293,Morocco,Univ Hassan II Casablanca,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2019-11-05,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jece.2019.103293,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/ep.12202,India,Anna Univ,ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY,2.824,2016-01-01,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/ep.12202,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1515/eces-2019-0017,Poland,Warsaw Univ Technol,ECOLOGICAL CHEMISTRY AND ENGINEERING S-CHEMIA I INZYNIERIA EKOLOGICZNA S,1.663,2019-04-10,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1515/eces-2019-0017,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.electacta.2019.01.170,Peoples R China,Chongqing Univ,ELECTROCHIMICA ACTA,7.336,2019-03-15,50,NaN,NaN,NaN,"Impressively, a low cell voltage of 1.55 V is sufficient to afford a current density of 10 mA cm(-2) by coupling FeCo/C NS and FeCoP/C NS in a two-electrode water splitting electrolyzer, surpassing the performance of PtC based couple (V-cell,V-10 = 1.60 V)",No pH key word.10.1016/j.electacta.2019.01.170,NaN,NaN,NaN,B,C,Co,Fe,Ni,P,Pt,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2018.05.032,Peoples R China,Sichuan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2018-12-28,313,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2018.05.032,NaN,NaN,NaN,Co,Fe,O,P,S,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1.2921575,Italy,Inst CNR ITAE,NaN,0.0,2008-01-01,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1.2921575,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1ra05416c,Peoples R China,Beijing Univ Chem Technol,RSC ADVANCES,4.036,2021-10-09,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1ra05416c,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11783-018-1022-2,Peoples R China,Tsinghua Univ,FRONTIERS OF ENVIRONMENTAL SCIENCE & ENGINEERING,6.048,2018-12-28,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11783-018-1022-2,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.jpowsour.2016.03.085,Peoples R China,Guangzhou Univ,JOURNAL OF POWER SOURCES,9.794,2016-06-15,88,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2016.03.085,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jp1048748,Spain,Univ Rovira & Virgili,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2010-10-21,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp1048748,NaN,NaN,NaN,C,Ce,Cl,O,Pt,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.201703257,Singapore,Nanyang Technol Univ,SMALL,15.153,2018-12-28,218,NaN,NaN,NaN,"When used for overall water splitting, the Ni0.75Fe0.125V0.125-LDHs/NF electrodes require a voltage of only 1.591 V to reach 10 mA cm(-2) in alkaline solution",Error in finding OVP values.10.1002/smll.201703257,NaN,NaN,NaN,Fe,Ni,V,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.joei.2018.08.009,South Korea,Chosun Univ,JOURNAL OF THE ENERGY INSTITUTE,6.47,2019-09-11,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.joei.2018.08.009,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0013-4686(97)00209-0,France,Univ Versailles,ELECTROCHIMICA ACTA,7.336,1998-01-01,114,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0013-4686(97)00209-0,NaN,NaN,NaN,C,Co,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/catal10101182,Lithuania,Vilnius Univ,CATALYSTS,4.501,2020-11-17,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal10101182,NaN,NaN,NaN,Mo,Na,O,P,S,None,None,None,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,10.1039/c8ra09598a,Peoples R China,Univ Jinan,RSC ADVANCES,4.036,2019-02-15,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8ra09598a,NaN,NaN,NaN,C,Hf,O,P,S,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jhazmat.2021.126674,Taiwan,Natl Cheng Kung Univ,JOURNAL OF HAZARDOUS MATERIALS,14.224,2021-09-27,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jhazmat.2021.126674,NaN,NaN,NaN,Au,O,Zn,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ja406818h,NY 14627 USA,Univ Rochester,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2014-01-08,139,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ja406818h,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1115/1.3080812,Switzerland,ETH,JOURNAL OF FUEL CELL SCIENCE AND TECHNOLOGY,1.052,2009-11-01,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1115/1.3080812,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.colsurfa.2021.126891,Taiwan,Natl Chung Hsing Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,2021-07-25,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.colsurfa.2021.126891,NaN,NaN,NaN,C,Co,F,N,O,S,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/BF00980762,NaN,NaN,JOURNAL OF MATERIALS SCIENCE,4.682,1984-01-01,129,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/BF00980762,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cp04649f,Taiwan,Natl Taiwan Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2019-12-31,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cp04649f,NaN,NaN,NaN,O,S,Sn,None,None,None,None,None,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.matchemphys.2015.02.034,India,Indian Inst Technol Roorkee,MATERIALS CHEMISTRY AND PHYSICS,4.778,2015-04-22,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.matchemphys.2015.02.034,NaN,NaN,NaN,Ce,Fe,O,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal11020210,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal11020210,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201602851,CA 94305 USA,Stanford Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2016-07-18,83,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201602851,NaN,NaN,NaN,Li,Mn,O,V,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/c8dt04858d,Australia,Univ New South Wales,DALTON TRANSACTIONS,4.569,2019-03-28,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8dt04858d,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ssc.2018.08.009,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ssc.2018.08.009,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2019.12.075,Peoples R China,Hebei Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2020-03-15,27,NaN,NaN,NaN,"RHE)), small Tafel slope (53.55 mV dec(-1)), low over-potential (396 mV) to reach 10 mA cm(-2), and excellent durability with negligible loss in current density after 1000 cycles",No pH key word.10.1016/j.jcis.2019.12.075,NaN,NaN,NaN,C,Co,Fe,O,None,None,None,None,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,10.1080/15363830801887935,Peoples R China,Huazhong Univ Sci & Technol,FULLERENES NANOTUBES AND CARBON NANOSTRUCTURES,2.06,2008-01-01,30,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/15363830801887935,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/0304-5102(93)E0332-B,NaN,NaN,NaN,0.0,1994-05-06,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/0304-5102(93)E0332-B,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jphotochem.2020.112588,India,Shoolini Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2020-06-25,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jphotochem.2020.112588,NaN,NaN,NaN,B,O,S,None,None,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
