TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,HWP,Remark_Sentence,Bug_Note,PH,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1021/acsaem.9b00386,Peoples R China,Jilin Univ,ACS APPLIED ENERGY MATERIALS,6.959,8/8/2019,20,0.84,"The catalyst exhibits good ORR performance in alkaline media, including a positive onset potential (similar to 0.94 V vs RHE) and half-wave potential (0.84 V vs RHE), a low Tafel slope of 48.0 mV dec(-1), remarkable catalytic stability, and strong tolerance to methanol crossover","Normal,only alkaline.",13,0,1,0,C,Cu,N,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cclet.2021.05.052,Peoples R China,Sun Yat Sen Univ,CHINESE CHEMICAL LETTERS,8.455,3/17/2022,6,0.89,"This unique electrocatalyst Fe/Z8-E-C shows excellent oxygen reduction performance with a half-wave potential of 0.89 V in 0.1 mol/L KOH, 30 mV superior to that of commercial Pt/C (0.86 V), which is also significantly higher than that of typical Fe-doped ZIF-8 derived carbon nanoparticles (Fe/Z8-C) with a half-wave potential of 0.84 V","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.carbon.2021.08.066,Peoples R China,Shanghai Jiao Tong Univ,CARBON,11.307,10/13/2021,6,0.84,"Incredibly, the alkaline ORR performance of as-obtained catalyst exhibits a 4-electron pathway reaction with an onset potential (E-onset) of 0.89 V, half-wave potential (E-1/2) of 0.84 V, and a lower Tafel slope of 58 mV dec(-1), showing activity comparable to that of Pt/C catalysts","Normal,only alkaline.",13,0,1,0,C,None,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,10.1016/j.jcat.2019.02.005,Peoples R China,Tongji Univ,JOURNAL OF CATALYSIS,8.047,5/20/2019,57,0.9653,"Electrochemical tests show that N-doped CoCx/FeCo@C/rGO hybrid exhibits superior onset potential (1.0183 V vs RHE), half-wave potential (0.9653 V vs RHE), peak current intensity (0.9233 mA/cm(-2)) and long-term durability for ORR than those of Pt/C (onset potential, half-wave potential and peak current intensity are 1.0174 V and 0.9213 V, 0.8233 mA/cm(-2), respectively) in 0.1 M KOH electrolyte","Normal,only alkaline.",13,1,1,0,C,Fe,N,O,Co,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.5b00530,CA 92521 USA,Univ Calif Riverside,ACS CATALYSIS,13.7,6/1/2015,105,0.85,Both the onset potential (0.98 V) and half-wave potential (0.85 V) are more positive than that of commercial Pt/C in alkaline conditions with the same catalyst loading (0.1 mg cm(-2)),"Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2020.136605,Peoples R China,Nanchang Hangkong Univ,ELECTROCHIMICA ACTA,7.336,8/7/2020,3,0.87,"The c-CoACC/CNTs exhibit profound ORR activity with the onset and half-wave potential (E-1/2) of 0.972 and 0.87 V in alkaline conditions, respectively","Normal,only alkaline.",13,0,1,0,C,O,Co,N,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsnano.6b01247,Spain,CSIC,ACS NANO,18.027,6/1/2016,355,0.83,"In alkaline conditions, they exhibit more positive onset (0.94 V vs RHE) and half-wave potentials (0.83 V vs RHE,) than commercial Pt/C, while in acidic media the onset potential is comparable to that of commercial Pt/C with a peroxide yield lower than 10%","Normal,acid and alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/cssc.202102642,Peoples R China,East China Normal Univ,CHEMSUSCHEM,9.14,3/4/2022,2,0.86,"The optimal electrocatalyst revealed excellent ORR activity in both alkaline and acidic electrolytes, with half-wave potentials of 0.86 and 0.75 V, respectively","Normal,acid and alkaline.",13,0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c8qi00681d,Peoples R China,Wuhan Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,12/28/2018,8,0.86,"In 0.1 M KOH solution, the as-synthesized FeNC-ZIF-800 showed a half-wave potential of 0.86 V, ca","Normal,only alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.01.056,Peoples R China,Chinese Acad Sci,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/16/2021,6,0.89,"Typically, the obtained Fe, Pt-N/S co-doped carbon (FePt-NSC) catalyst exhibits superior ORR performance with positive half-wave potentials (E-1/2) of 0.89 and 0.80 V in alkaline and acidic solutions, respectively","Normal,acid and alkaline.",13,0,0,0,C,N,Fe,Pt,S,None,None,None,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/advs.202000747,NaN,NaN,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",17.521,9/1/2020,0,0.92,"The Co3 Fe7 @Co5.47 N/NCF outperforms commercial platinum/carbon (Pt/C) toward ORR with an onset potential of 1.02V and a positive half-wave potential of 0.92V in an alkaline electrolyte (0.59V in sodium chloride solution), which is ascribed to the unique interfacial structure between Co3 Fe7 and Co5.47 N supported by 3D N-doped carbon foam to facilitate fast electron and mass transfer","Normal,only alkaline.",13,1,1,0,C,Co,Fe,N,None,None,None,None,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ma00454e,Peoples R China,China Univ Petr East China,MATERIALS ADVANCES,0.52,2/19/2021,7,0.8,"Combining the merits of porosity and MOFs, the catalyst synthesized by 120 min grinding (BM-Fe@NC-120) possesses good ORR performance in 0.1 M KOH with a half-wave potential of 0.80 V, a limiting current density of -5.08 mA cm(-2), excellent long-term durability and resistance to methanol, indicating the validity of this eco-friendly route for scalable synthesis of catalysts for future practical fuel-cell applications.","Normal,only alkaline.",13,0,0,0,C,Fe,O,N,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1049/mnl.2019.0407,Peoples R China,Zhengzhou Univ Light Ind,MICRO & NANO LETTERS,0.98,7/2/2020,1,0.73,"Benefiting from its high surface area, co-doping with iron/nitrogen and hierarchical porous structure, the optimised example exhibits excellent electrochemical performance for the oxygen reduction reaction under alkaline conditions with a low half-wave potential of 0.73 V (lower than 0.78 V for Pt/C), a dominant four-electron transfer mechanism (n = 3.97 at 0.64 V) and a high diffusion limiting current density of 5.27 mA cm(-2).","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/0957-4484/26/16/165401,Peoples R China,Tsinghua Univ,NANOTECHNOLOGY,3.953,4/24/2015,14,0.82,"The best half-wave potential of an optimized catalysts is 0.82 V versus reversible hydrogen electrode in an alkaline medium, which reaches the best range of the non-precious-metal catalysts reported and is very close to that of commercial Pt/C catalysts","Normal,only alkaline.",13,0,0,0,Fe,N,C,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.carbon.2018.06.007,Peoples R China,Cent South Univ,CARBON,11.307,12/28/2018,41,0.833,"Owing to the distinctive architecture and the synergistic effects between crystalline Co/CoNx@C nanoparticles and non-crystalline CoNxCy active sites, the resultant Co-N-PC catalyst exhibits an outstanding electrocatalytic activity towards ORR in alkaline media with a half-wave potential of 0.833 V (vs","Normal,only alkaline.",13,0,0,0,C,Co,N,None,None,None,None,None,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.133105,Peoples R China,Dalian Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,12/18/2021,1,0.88,"The targeted electrocatalyst delivers superior alkaline ORR activity with a half-wave potential of 0.88 V and superior kinetics with Tafel slope of 48 mV dec(-1), outperforming those of benchmark Pt/C","Normal,only alkaline.",13,0,0,0,Cu,N,C,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ensm.2018.02.011,Peoples R China,Beijing Univ Chem Technol,ENERGY STORAGE MATERIALS,20.831,12/28/2018,131,0.83,"The as-synthesized FeNi-NC catalyst exhibits not only excellent ORR electrocatalytic activities with almost the same onset (0.98 V, versus RHE) and half-wave potentials (0.83 V, versus RHE) and limiting current as commercial 20% Pt/C, but also satisfactory OER performance with the similar activity with IrO2 in alkaline electrolyte","Normal,only alkaline.",13,0,1,0,C,Fe,Ni,N,Ni,None,None,None,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.9b03514,Peoples R China,Jilin Univ,ACS CATALYSIS,13.7,11/19/2019,79,0.826,"Moreover, it shows a high half-wave potential of 0.826 and 0.723 V for ORR in 0.1 M KOH and 0.1 M HClO4, respectively","Normal,acid and alkaline.",13,0,0,0,C,N,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.powera.2021.100052,Estonia,Univ Tartu,JOURNAL OF POWER SOURCES ADVANCES,0.56,6/20/2021,19,0.89,The initial assessment of the oxygen reduction reaction (ORR) activity by the rotating ring-disc electrode method reveals that the material exhibits a very good electrocatalytic performance in alkaline media having a half-wave potential of 0.89 V,"Normal,only alkaline.",13,0,0,0,N,C,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201604356,Peoples R China,Dalian Univ Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,12/28/2018,106,0.87,"Interestingly, the obtained NPME exhibits one of the highest oxygen reduction reaction (ORR) activity in both alkaline (half-wave potential of 0.87 V vs reversible hydrogen electrode-RHE) and acidic (half-wave potential of 0.75 V vs RHE) medium","Normal,acid and alkaline.",13,0,0,0,C,Fe,N,P,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.118344,Singapore,Nanyang Technol Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2/18/2020,113,0.867,"Benefiting from its hierarchically porous structures with bamboo-like CNTs grafted, and strong synergetic coupling between FeNi alloys and N-doped carbon species, the as-prepared FeNi/N-CPCF-950 demonstrates a half-wave potential of 0.867 V for ORR and a low operating potential of 1.585 Vat 10 mA cm(-2) for OER in 0.1 M KOH, outperforming commercial Pt/C and RuO2","Normal,only alkaline.",13,1,1,0,C,Fe,Ni,N,None,None,None,None,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2116/analsci.29.619,Peoples R China,Xinxiang Med Univ,ANALYTICAL SCIENCES,1.967,8/7/2013,2,0.905,"Under the optimal conditions, an onset potential of 0.20 V and a half-wave potential of 0.05 V were reached in an alkaline electrolyte, and the Co-N-SIC catalyst possessed high catalytic activity and catalytic stability towards an oxygen reduction reaction (ORR)","Normal,only alkaline.",13,1,1,0,C,Co,N,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cctc.201801753,Peoples R China,Qingdao Univ Sci & Technol,CHEMCATCHEM,5.497,3/7/2019,6,0.87,"Herein, one kind of manganese phosphate-based electrocatalyst (Mn-x(PO4)(y)/NPC) with high specific surface area (1106.9 m(2) g(-1)) is prepared via a facile and scalable avenue, which possesses remarkable catalytic performance for the both ORR and OER, indicated by a more positive half-wave potential of 0.87 V in 0.1 M KOH for the ORR as well as an overpotential of 0.37 V to achieve the current density of 10 mA cm(-2) in 1 M KOH for the OER","Normal,only alkaline.",13,1,1,1,Mn,P,O,C,N,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.03.025,Peoples R China,Northwest Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2020,7,0.861,"The optimized Fe3C@3DNC catalyst (Fe3C@3DNC-1-900) had good ORR performance in alkaline medium, with an Eonest value of 0.968 V and E-1/2 value of 0.861","Normal,only alkaline.",13,0,0,0,C,Fe,N,Na,O,Si,Cl,None,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.chemosphere.2021.132701,Peoples R China,Guangzhou Univ,CHEMOSPHERE,8.943,3/18/2022,7,0.8,The 3DHP Co-N-C-2 with 129 nm macropore exhibits excellent ORR performance in 0.1 M KOH solution with a half-wave potential of 0.80 V vs,"Normal,only alkaline.",13,0,0,0,O,Si,Co,N,C,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c8ta01938j,India,Indian Inst Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/20/2018,29,0.758,"Remarkably, the complete oxygen electrochemistry of FC10R in alkaline medium as evaluated from Delta E (= E-j(OER) = 10 - E-1/2(ORR) = 0.758 V) is significantly lower than that of commercially available/ recently reported electrocatalysts and advocates the minimum cyclic loss","Normal,only alkaline.",13,0,0,0,N,C,Fe,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.201602334,Peoples R China,Univ Sci & Technol China,SMALL,15.153,12/14/2016,65,0.78,"The prepared Fe/N-CNFs catalysts display outstanding ORR activity, i.e., onset potential of 0.88 V and half-wave potential of 0.78 V versus reversible hydrogen electrode in an alkaline medium, which is highly comparable to that of commercial Pt/C (20 wt% Pt) catalyst","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1149/1945-7111/abed24,Peoples R China,Shanghai Univ Elect Power,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,4/4/2021,0,0.882,The Co/NSTFC catalyst exhibits high-efficient ORR activity with half-wave potential (E-1/2) of 0.882 V in 0.1 M KOH,"Normal,only alkaline.",13,0,0,0,C,Co,N,S,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1ta03019a,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/8/2021,13,0.85,"Based on the combination of the active Zn atoms and Pt-Zn clusters/nanoparticles, the catalyst displays high catalytic activity towards ORR with half-wave potentials of 0.85 and 0.85 V, which were more positive than those of Pt/C in alkaline and acidic conditions, respectively","Normal,acid and alkaline.",13,0,0,0,C,N,Pt,Zn,None,None,None,None,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.pnsc.2020.10.018,Peoples R China,Shanghai Jiao Tong Univ,PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL,4.269,1/28/2021,5,0.92,"Significantly, the composition-optimized catalyst exhibits superior ORR activity in both 0.1 M HClO4 electrolyte and 0.1 M KOH electrolyte, in which the half-wave potential reaches 0.81 V and 0.92 V (vs","Normal,acid and alkaline.",13,0,0,0,C,Fe,N,S,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.201901239,Peoples R China,Univ Jinan,CHEMCATCHEM,5.497,10/4/2019,6,0.86,"When applied for oxygen reduction reaction (ORR), the onset potential and half-wave potential are 0.96 V and 0.86 V in 0.1 M KOH, comparable to that of the commercial 10 wt% Pt/C","Normal,only alkaline.",13,0,1,0,C,Ni,N,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.apcatb.2019.04.027,Singapore,Nanyang Technol Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,7/9/2019,117,0.85,"The obtained electrocatalyst exhibits a positive half-wave potential of 0.850 V for ORR and a low potential of 1.608 V to achieve a current density of 10 mA cm(-2) for OER, as well as superior stability in alkaline media","Normal,only alkaline.",13,1,1,0,C,Co,Fe,N,Ni,None,None,None,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2019.03.015,South Korea,Chonbuk Natl Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,5/1/2019,11,0.806,"Electrochemical performance analysis of this catalyst shows excellent catalytic activity with high current density, positive onset potential (-0.013 V), and positive half-wave potential (-0.12 V), which are relative to the commercial Pt/C in 0.1 M KOH electrolyte","Normal,only alkaline.",13,1,1,0,C,Mn,N,O,Zn,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2022.121361,South Korea,Pusan Natl Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,5/30/2022,1,0.774,"Experimentally, the structure of a few layered N doped graphene encapsulated cobalt (Co 4 mmol-N/C) showed superior catalytic activity in both alkaline (delta E (E-j=10 E-1/2) = 0.774 V) and seawater (delta E = 1.167 V)","Normal,only alkaline.",13,1,1,0,C,N,Co,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1039/c6ra24314b,Peoples R China,Xiangtan Univ,RSC ADVANCES,4.036,1/1/2016,8,0.905,The as-prepared Fe-N-TP/C-900 (pyrolyzed at 900 degrees C) exhibits high ORR activity in alkaline media with onset and half-wave potentials about 50 and 65 mV (vs,"Normal,only alkaline.",13,1,0,0,Fe,N,C,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2021.08.117,Peoples R China,China Univ Petr East China,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,10/13/2021,6,0.89,"Consequently, the half-wave potential of 0.89 V and the onset potential of 0.96 V are achieved for Si-Fe/S/N-RH3, outperforming the benchmark electrocatalyst Pt/C and other Fe-based electrocatalysts reported in alkaline media","Normal,only alkaline.",13,1,1,0,C,Fe,Si,N,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c6cp02785g,Peoples R China,Donghua Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,7/28/2016,33,0.86,"The as-prepared N-Fe-HPCs present a high catalytic activity for the oxygen reduction reaction (ORR) with onset and half-wave potentials of 0.99 and 0.86 V in 0.1 M KOH, respectively, which are superior to commercially available Pt/C catalyst (half-wave potential 0.86 V vs","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.materresbull.2022.111744,Peoples R China,Tianjin Univ Technol,MATERIALS RESEARCH BULLETIN,5.6,4/27/2022,1,0.82,"Compared with SmMn2O5, SmMnn(2)O(5)/MnO2 has a half wave potential of 0.82 V (vs RHE), which shows excellent electrocatalytic activity of oxygen reduction reaction (ORR) in the alkaline media","Normal,only alkaline.",13,0,0,0,Mn,O,Sm,None,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.8b06009,CA 93106 USA,Univ Calif Santa Barbara,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,37,0.87,"Such surface-modified materials exhibited high electrocatalytic oxygen reduction activities under alkaline conditions, as established by their high onset and half-wave potentials (1.04 and 0.87 V, respectively vs reversible hydrogen electrode) and low Tafel slope (53 mV/decade)","Normal,only alkaline.",13,1,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,10.1016/j.jiec.2016.08.004,South Korea,Soongsil Univ,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2/1/2017,17,0.81,"In particular, the porous Fe-N-doped carbon nanostructure exhibits excellent ORR electrocatalytic properties in alkaline electrolyte; i.e., electron transfer number close to 4, high half-wave potential (0.81 V), improved electrochemical stability (a slight decrease of similar to 31 mV in the half-wave potential after the stability test), and methanol tolerance","Normal,only alkaline.",13,1,1,0,C,N,Fe,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.05.176,Peoples R China,Hebei Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,7/27/2022,0,0.89,"It is found that Fe-FeNx@N-CNT/CNFs exhibits outstanding catalytic activity towards ORR, whose half-wave potential are 0.89 V and 0.87 V in alkaline and neutral environments, respectively, much higher than MOF-based catalysts reported so far and commercial Pt/C","Normal,acid and alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
